,Seed,Technique,Feature,Percentage,R2,RMSE
390,30,Average3v,Pres,25,0.005613894295909305,0.9678463952733259
391,30,Average3v,Temp,25,-0.009145606096488956,0.8806483571099131
392,30,Average3v,UR,25,-0.0013492275742699178,0.9621115422560379
393,31,Average3v,Pres,25,-0.00206359917482124,0.9695156714630525
394,31,Average3v,Temp,25,-0.03237357264268259,0.8699480473696033
395,31,Average3v,UR,25,-0.0006692614502235017,0.9502410241506
396,32,Average3v,Pres,25,-0.007060107152494055,0.9798152593745307
397,32,Average3v,Temp,25,0.002413027211182306,0.8782103064145586
398,32,Average3v,UR,25,-0.0019466170204778255,0.9388304888343119
399,33,Average3v,Pres,25,-0.0044497341699198945,0.9672377482375729
400,33,Average3v,Temp,25,-0.00622104958322689,0.8856679287451504
401,33,Average3v,UR,25,-0.012216322347714526,0.9509885991554328
402,34,Average3v,Pres,25,0.0032213705009512816,0.9730501117480286
403,34,Average3v,Temp,25,-0.014174612272525033,0.8915729389291928
404,34,Average3v,UR,25,-0.009237602557510272,0.9322017707061642
405,35,Average3v,Pres,25,0.004050399886228684,0.9773408768118917
406,35,Average3v,Temp,25,-0.00898583732794278,0.878858575816635
407,35,Average3v,UR,25,0.0027307193773641325,0.9521574753028584
408,36,Average3v,Pres,25,0.0020835982146814036,0.9764025132493576
409,36,Average3v,Temp,25,0.006798954475518149,0.8790256823781106
410,36,Average3v,UR,25,0.002366644837282439,0.9422232667290976
411,37,Average3v,Pres,25,-0.0014772564701528434,0.9998086029886185
412,37,Average3v,Temp,25,0.005650793101976803,0.8799526502907029
